Subject,Age,Gender,Location ID,Description,Location_Type,Suburb,Post Code,Lat,Lon,Time of Arrival,Time of Departure,Duration
202,32,2,10196,Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Craigieburn,3064,-37.59853101,144.9379069,2013/2/25 9:02,2013/2/25 9:55,53
202,32,2,10197,NULL,Home,Craigieburn,3064,-37.575798,144.936911,2013/2/25 9:55,2013/2/25 14:00,245
202,32,2,10198,Doctor's Appointment,Other ,Craigieburn,3064,-37.58174,144.919614,2013/2/25 14:00,2013/2/25 15:00,60
202,32,2,10199,School:,"Study (Uni, school, kindergarden, childcare centre etc)",Craigieburn,3064,-37.5985,144.93147,2013/2/25 15:00,2013/2/25 15:45,45
202,32,2,10200,NULL,Home,Craigieburn,3064,-37.575798,144.936911,2013/2/25 15:45,2013/2/25 17:00,75
202,32,2,10201,Car,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 17:00,2013/2/25 17:10,10
202,32,2,10202,NULL,Home,Craigieburn,3064,-37.575798,144.936911,2013/2/25 17:10,2013/2/25 20:00,170
204,61,2,10203,Ashburton Station,Home,Ashburton,3147,-37.86182828,145.0818685,2013/2/27 7:00,2013/2/27 9:15,135
204,61,2,10204,Pilates,Sport and recreation,Ashburton,3147,-37.862842,145.074915,2013/2/27 9:15,2013/2/27 10:30,75
204,61,2,10205,Café,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Ashburton,3147,-37.862842,145.074915,2013/2/27 10:30,2013/2/27 11:00,30
204,61,2,10206,Home Wares,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Ashburton,3147,-37.862842,145.074915,2013/2/27 11:00,2013/2/27 11:02,2
204,61,2,10207,Hairdresser,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Ashburton,3147,-37.862842,145.074915,2013/2/27 11:02,2013/2/27 11:04,2
204,61,2,10208,Ashburton Station ,Home,Ashburton,3147,-37.86182828,145.0818685,2013/2/27 11:04,2013/2/27 23:00,716
216,82,2,10209,Holiday Camp,Other ,Anglesea,3230,-38.37934875,144.1622009,2013/2/25 7:00,2013/2/25 10:30,210
216,82,2,10210,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 10:30,2013/2/25 10:30,0
216,82,2,10211,Had Lunch at Friend's Home,Other ,Torquay,3228,-38.34020615,144.2871399,2013/2/25 10:30,2013/2/25 14:00,210
216,82,2,10212,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 14:00,2013/2/25 14:00,0
216,82,2,10213,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 14:00,2013/2/25 16:00,120
216,82,2,10214,NULL,Home,Kew East,3102,-37.793384,145.043029,2013/2/25 16:00,2013/2/25 23:00,420
218,60,1,10215,NULL,Work,Craigieburn,3064,-37.606761,144.9445,2013/2/25 7:00,2013/2/25 14:30,450
218,60,1,10216,NULL,Home,Gowanbrae,3043,-37.70088,144.899368,2013/2/25 14:30,2013/2/25 23:00,510
226,39,2,10217,NULL,Home,Sunbury,3429,-37.579901,144.729204,2013/2/26 7:00,2013/2/26 9:30,150
226,39,2,10218,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 9:30,2013/2/26 10:00,30
226,39,2,10219,NULL,Work,Tullamarine,3043,-37.71272,144.85946,2013/2/26 10:00,2013/2/26 14:00,240
226,39,2,10220,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 14:00,2013/2/26 14:30,30
226,39,2,10221,NULL,Home,Sunbury,3429,-37.579901,144.729204,2013/2/26 14:30,2013/2/26 23:00,510
229,55,2,10222,NULL,Home,Hawthorn East,3123,-37.81832,145.05688,2013/2/25 7:00,2013/2/25 7:30,30
229,55,2,10223,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 7:30,2013/2/25 7:50,20
229,55,2,10224,NULL,Work,Bulleen,3105,-37.763012,145.095294,2013/2/25 7:50,2013/2/25 18:15,625
229,55,2,10225,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 18:15,2013/2/25 18:40,25
229,55,2,10226,NULL,Home,Hawthorn East,3123,-37.81832,145.05688,2013/2/25 18:40,2013/2/25 23:00,260
232,38,1,10227,NULL,Home,Surrey Hills,3127,-37.82555288,145.0940279,2013/3/6 7:00,2013/3/6 9:00,120
232,38,1,10228,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 9:00,2013/3/6 9:05,5
232,38,1,10229,Surrey Hills Day Care Centre,"Study (Uni, school, kindergarden, childcare centre etc)",Surrey Hills,3127,-37.823849,145.088821,2013/3/6 9:05,2013/3/6 9:20,15
232,38,1,10230,Anytime Fitness,Sport and recreation,Balwyn,3103,-37.81282,145.082428,2013/3/6 9:20,2013/3/6 10:05,45
232,38,1,10231,Safeway (Woolworths) Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Balwyn,3103,-37.81302746,145.0827584,2013/3/6 10:05,2013/3/6 10:15,10
232,38,1,10232,Cherry Tree,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Balwyn,3103,-37.81302746,145.0827584,2013/3/6 10:15,2013/3/6 10:25,10
232,38,1,10233,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 10:25,2013/3/6 10:38,13
232,38,1,10234,NULL,Home,Surrey Hills,3127,-37.82555288,145.0940279,2013/3/6 10:38,2013/3/6 14:00,202
232,38,1,10235,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/6 14:00,2013/3/6 14:13,13
232,38,1,10236,Moravia,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.828678,145.057343,2013/3/6 14:13,2013/3/6 14:30,17
232,38,1,10237,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 14:30,2013/3/6 14:43,13
232,38,1,10238,NULL,Home,Surrey Hills,3127,-37.82555288,145.0940279,2013/3/6 14:43,2013/3/6 17:00,137
232,38,1,10239,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/6 17:00,2013/3/6 17:07,7
232,38,1,10240,Surrey Hills Day Care Centre,"Study (Uni, school, kindergarden, childcare centre etc)",Surrey Hills,3127,-37.823849,145.088821,2013/3/6 17:07,2013/3/6 17:20,13
232,38,1,10241,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 17:20,2013/3/6 17:25,5
232,38,1,10242,NULL,Home,Surrey Hills,3127,-37.82555288,145.0940279,2013/3/6 17:25,2013/3/6 23:00,335
242,59,2,10243,NULL,Home,Sunbury,3429,-37.57955,144.74884,2013/2/25 7:00,2013/2/25 13:00,360
242,59,2,10244,Target,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.580433,144.727783,2013/2/25 13:00,2013/2/25 13:30,30
242,59,2,10245,Cafe Vietnamese,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.579901,144.729204,2013/2/25 13:30,2013/2/25 14:00,30
242,59,2,10246,Big W,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.578558,144.726835,2013/2/25 14:00,2013/2/25 14:50,50
242,59,2,10247,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 14:50,2013/2/25 15:00,10
242,59,2,10248,Wealth Financial,Other ,Sunbury,3429,-37.578558,144.726835,2013/2/25 15:00,2013/2/25 15:40,40
242,59,2,10249,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 15:40,2013/2/25 16:00,20
242,59,2,10250,NULL,Home,Sunbury,3429,-37.57955,144.74884,2013/2/25 16:00,2013/2/25 23:00,420
246,62,2,10251,NULL,Home,Kew,3101,-37.81369,145.055588,2013/2/28 7:00,2013/2/28 12:30,330
246,62,2,10252,Took Your Niece to Kindergarten,Other ,Hawthorn East,3123,-37.840637,145.04858,2013/2/28 12:30,2013/2/28 13:00,30
246,62,2,10253,NULL,Home,Kew,3101,-37.81369,145.055588,2013/2/28 13:00,2013/2/28 14:00,60
246,62,2,10254,Tullamarine Airport,"Public spaces (parks, streets, stations, airports etc.)",Melbourne Airport,3045,-37.670077,144.849349,2013/2/28 14:00,2013/2/28 15:00,60
246,62,2,10255,NULL,Home,Kew,3101,-37.81369,145.055588,2013/2/28 15:00,2013/2/28 17:00,120
246,62,2,10256,Brother's House,Other ,Hawthorn East,3123,-37.83197784,145.04982,2013/2/28 17:00,2013/2/28 17:30,30
246,62,2,10257,Massage Parlour,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Hawthorn,3122,-37.8286438,145.0306244,2013/2/28 17:30,2013/2/28 19:00,90
246,62,2,10258,NULL,Home,Kew,3101,-37.81369,145.055588,2013/2/28 19:00,2013/2/28 23:00,240
250,47,2,10259,NULL,Home,Gladstone Park,3043,-37.68576979,144.8954034,2013/3/6 7:00,2013/3/6 7:55,55
250,47,2,10260,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 7:55,2013/3/6 8:25,30
250,47,2,10261,NULL,Work,Essendon,3040,-37.75084666,144.9252665,2013/3/6 8:25,2013/3/6 16:30,485
250,47,2,10262,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 16:30,2013/3/6 17:05,35
250,47,2,10263,NULL,Home,Gladstone Park,3043,-37.68576979,144.8954034,2013/3/6 17:05,2013/3/6 18:45,100
250,47,2,10264,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 18:45,2013/3/6 19:15,30
250,47,2,10265,Daughter's New House,Other ,Wollert,3750,-37.611294,145.031074,2013/3/6 19:15,2013/3/6 20:15,60
250,47,2,10266,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/6 20:15,2013/3/6 20:50,35
250,47,2,10267,NULL,Home,Gladstone Park,3043,-37.68576979,144.8954034,2013/3/6 20:50,2013/3/6 23:00,130
252,61,2,10268,NULL,Home,Balwyn North,3104,-37.782479,145.094174,2013/2/25 7:00,2013/2/25 19:00,720
252,61,2,10269,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 19:00,2013/2/25 19:00,0
252,61,2,10270,French Class,"Study (Uni, school, kindergarden, childcare centre etc)",Malvern,3144,-37.870325,145.044072,2013/2/25 19:00,2013/2/25 22:15,195
252,61,2,10271,Service Station,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Canterbury,3126,-37.822728,145.069847,2013/2/25 22:15,2013/2/25 22:23,8
252,61,2,10272,NULL,Home,Balwyn North,3104,-37.782479,145.094174,2013/2/25 22:23,2013/2/25 22:28,5
266,53,2,10273,NULL,Home,Roxburgh Park,3064,-37.623106,144.929319,2013/2/25 7:00,2013/2/25 11:00,240
266,53,2,10274,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 11:00,2013/2/25 11:30,30
266,53,2,10275,Epping Plaza,Work,Epping,3076,-37.65355704,145.0224287,2013/2/25 11:30,2013/2/25 15:00,210
266,53,2,10276,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 15:00,2013/2/25 15:30,30
266,53,2,10277,School: Daughter's School,"Study (Uni, school, kindergarden, childcare centre etc)",Greenvale,3059,-37.63487625,144.8750153,2013/2/25 15:30,2013/2/25 15:31,1
266,53,2,10278,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 15:31,2013/2/25 15:40,9
266,53,2,10279,NULL,Home,Roxburgh Park,3064,-37.623106,144.929319,2013/2/25 15:40,2013/2/25 23:00,440
268,58,2,10280,NULL,Home,Ashburton,3147,-37.86499473,145.0929522,2013/2/25 7:00,2013/2/25 8:00,60
268,58,2,10281,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/2/25 8:00,2013/2/25 8:50,50
268,58,2,10282,Tram,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/2/25 8:50,2013/2/25 9:10,20
268,58,2,10283,Degani Cafe,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Parkville,3052,-37.78491345,144.959216,2013/2/25 9:10,2013/2/25 9:15,5
268,58,2,10284,NULL,Work,Parkville,3052,-37.78471325,144.9593888,2013/2/25 9:15,2013/2/25 12:30,195
268,58,2,10285,Oshin Sushi Bar,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Parkville,3052,-37.78471325,144.9593888,2013/2/25 12:30,2013/2/25 13:00,30
268,58,2,10286,NULL,Work,Parkville,3052,-37.78471325,144.9593888,2013/2/25 13:00,2013/2/25 17:00,240
268,58,2,10287,Tram,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/2/25 17:00,2013/2/25 17:20,20
268,58,2,10288,Train,"Public Transport (train, tram, bus or taxi)",NULL,NULL,NULL,NULL,2013/2/25 17:20,2013/2/25 18:00,40
268,58,2,10289,NULL,Home,Ashburton,3147,-37.86499473,145.0929522,2013/2/25 18:00,2013/2/25 23:00,300
272,45,2,10290,NULL,Home,Sunbury,3429,-37.593508,144.725338,2013/2/26 7:00,2013/2/26 8:40,100
272,45,2,10291,School:,"Study (Uni, school, kindergarden, childcare centre etc)",Sunbury,3429,-37.579513,144.734656,2013/2/26 8:40,2013/2/26 8:55,15
272,45,2,10292,NULL,Home,Sunbury,3429,-37.593508,144.725338,2013/2/26 8:55,2013/2/26 14:50,355
272,45,2,10293,"Coles Supermarket, Sunbury Square","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.578139,144.730323,2013/2/26 14:50,2013/2/26 15:20,30
272,45,2,10294,NULL,Home,Sunbury,3429,-37.593508,144.725338,2013/2/26 15:20,2013/2/26 23:00,460
290,55,1,10295,NULL,Home,Surrey Hills,3127,-37.822619,145.09916,2013/3/1 7:00,2013/3/1 7:30,30
290,55,1,10296,NULL,Work,Mentone,3194,-37.98212051,145.081604,2013/3/1 7:30,2013/3/1 17:30,600
290,55,1,10297,NULL,Home,Surrey Hills,3127,-37.822619,145.09916,2013/3/1 17:30,2013/3/1 23:00,330
291,-2,2,10298,NULL,Home,Balwyn North,3104,-37.792416,145.0706357,2013/2/25 7:00,2013/2/25 8:30,90
291,-2,2,10299,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 8:30,2013/2/25 8:45,15
291,-2,2,10300,Rehab Centre,Other ,Balwyn,3103,-37.81036319,145.0606781,2013/2/25 8:45,2013/2/25 10:15,90
291,-2,2,10301,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 10:15,2013/2/25 10:30,15
291,-2,2,10302,NULL,Home,Balwyn North,3104,-37.792416,145.0706357,2013/2/25 10:30,2013/2/25 11:30,60
291,-2,2,10303,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 11:30,2013/2/25 11:40,10
291,-2,2,10304,Laurent Cafe,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Kew,3101,-37.80743916,145.0289372,2013/2/25 11:40,2013/2/25 12:40,60
291,-2,2,10305,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 12:40,2013/2/25 12:50,10
291,-2,2,10306,NULL,Home,Balwyn North,3104,-37.792416,145.0706357,2013/2/25 12:50,2013/2/25 13:15,25
291,-2,2,10307,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 13:15,2013/2/25 13:55,40
291,-2,2,10308,Rehab Centre,Other ,Balwyn,3103,-37.81036319,145.0606781,2013/2/25 13:55,2013/2/25 14:30,35
291,-2,2,10309,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/25 14:30,2013/2/25 14:40,10
291,-2,2,10310,NULL,Home,Balwyn North,3104,-37.792416,145.0706357,2013/2/25 14:40,2013/2/25 23:00,500
317,59,2,10311,NULL,Home,Sunbury,3429,-37.57116878,144.7486413,2013/2/26 7:00,2013/2/26 10:30,210
317,59,2,10312,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 10:30,2013/2/26 10:40,10
317,59,2,10313,"Safeway, Woolworths Supermarket","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.579762,144.726044,2013/2/26 10:40,2013/2/26 11:40,60
317,59,2,10314,NULL,Home,Sunbury,3429,-37.57116878,144.7486413,2013/2/26 11:40,2013/2/26 23:00,680
319,47,1,10315,NULL,Home,Glen Iris,3146,-37.85331,145.071121,2013/2/26 7:00,2013/2/26 7:15,15
319,47,1,10316,NULL,Work,Melbourne,3000,-37.8172,144.96138,2013/2/26 7:15,2013/2/26 16:30,555
319,47,1,10317,NULL,Home,Glen Iris,3146,-37.85331,145.071121,2013/2/26 16:30,2013/2/26 23:00,390
332,28,2,10318,NULL,Home,Sunbury,3429,-37.57926,144.72834,2013/3/3 7:00,2013/3/3 12:00,300
332,28,2,10319,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/3/3 12:00,2013/3/3 12:50,50
332,28,2,10320,Royal Melbourne Hospital,Work,Parkville,3052,-37.799339,144.956024,2013/3/3 12:50,2013/3/3 22:00,550
332,28,2,10321,NULL,Home,Sunbury,3429,-37.57926,144.72834,2013/3/3 22:00,2013/3/3 23:00,60
335,19,1,10322,NULL,Home,Attwood ,3049,-37.669776,144.898034,2013/2/26 7:00,2013/2/26 7:40,40
335,19,1,10323,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 7:40,2013/2/26 7:50,10
335,19,1,10324,TAFE,"Study (Uni, school, kindergarden, childcare centre etc)",Broadmeadows,3047,-37.679346,144.912711,2013/2/26 7:50,2013/2/26 12:30,280
335,19,1,10325,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 12:30,2013/2/26 12:40,10
335,19,1,10326,NULL,Home,Attwood ,3049,-37.669776,144.898034,2013/2/26 12:40,2013/2/26 12:40,0
335,19,1,10327,NULL,Home,Attwood ,3049,-37.669776,144.898034,2013/2/26 12:40,2013/2/26 23:00,620
336,65,2,10328,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 6:00,2013/2/27 7:00,60
336,65,2,10329,Exercise Class,Sport and recreation,East Melbourne,3002,-37.809615,144.976204,2013/2/27 7:00,2013/2/27 8:30,90
336,65,2,10330,Degani Cafe,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",East Melbourne,3002,-37.809669,144.978683,2013/2/27 8:30,2013/2/27 9:15,45
336,65,2,10331,Kew Junction Shops,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Kew,3101,-37.80685849,145.0306261,2013/2/27 9:15,2013/2/27 9:45,30
336,65,2,10332,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 9:45,2013/2/27 10:00,15
336,65,2,10333,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 9:45,2013/2/27 15:00,315
336,65,2,10334,Neighbourhood Walk,"Public spaces (parks, streets, stations, airports etc.)",Kew,3101,-37.80743916,145.0289372,2013/2/27 15:00,2013/2/27 16:15,75
336,65,2,10335,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 16:15,2013/2/27 16:15,0
336,65,2,10336,Childcare Centre,"Study (Uni, school, kindergarden, childcare centre etc)",Kew,3101,-37.803478,145.050964,2013/2/27 16:15,2013/2/27 16:30,15
336,65,2,10337,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 16:30,2013/2/27 18:45,135
336,65,2,10338,Child's House,Other ,Kew,3101,-37.80147171,145.0308838,2013/2/27 18:45,2013/2/27 19:10,25
336,65,2,10339,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 19:10,2013/2/27 19:30,20
336,65,2,10340,Carringbush Hotel,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Abbotsford,3067,-37.807171,144.993469,2013/2/27 19:30,2013/2/27 22:00,150
336,65,2,10341,NULL,Home,Kew East,3102,-37.792931,145.049133,2013/2/27 22:00,2013/2/27 23:00,60
339,40,2,10342,NULL,Home,Attwood ,3049,-37.678648,144.898755,2013/2/27 7:00,2013/2/27 11:45,285
339,40,2,10343,Ardelli Kindergarten,"Study (Uni, school, kindergarden, childcare centre etc)",Westmeadows,3049,-37.675286,144.888271,2013/2/27 11:45,2013/2/27 11:50,5
339,40,2,10344,NULL,Home,Attwood ,3049,-37.678648,144.898755,2013/2/27 11:50,2013/2/27 16:30,280
339,40,2,10345,Ardelli Kindergarten,"Study (Uni, school, kindergarden, childcare centre etc)",Westmeadows,3049,-37.675286,144.888271,2013/2/27 16:30,2013/2/27 16:35,5
339,40,2,10346,NULL,Home,Attwood ,3049,-37.678648,144.898755,2013/2/27 16:35,2013/2/27 23:00,385
353,45,2,10347,NULL,Home,Kew,3101,-37.80561,145.016,2013/2/26 7:00,2013/2/26 23:00,960
364,22,2,10348,NULL,Home,Kew,3101,-37.812985,145.051213,2013/2/26 7:00,2013/2/26 10:30,210
364,22,2,10349,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 10:30,2013/2/26 11:00,30
364,22,2,10350,IKEA- Victoria Gardens Shopping Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Richmond,3121,-37.811798,145.011383,2013/2/26 11:00,2013/2/26 13:00,120
364,22,2,10351,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 13:00,2013/2/26 13:30,30
364,22,2,10352,"Coles Supermarket, The Well","Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Camberwell,3124,-37.82936403,145.0570695,2013/2/26 13:30,2013/2/26 14:00,30
364,22,2,10353,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/26 14:00,2013/2/26 14:15,15
364,22,2,10354,NULL,Home,Kew,3101,-37.812985,145.051213,2013/2/26 14:15,2013/2/26 23:00,525
375,64,2,10355,NULL,Home,Sunbury,3429,-37.595994,144.722876,2013/2/28 7:00,2013/2/28 8:30,90
375,64,2,10356,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/28 8:30,2013/2/28 8:35,5
375,64,2,10357,Supermarket,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.58291,144.729651,2013/2/28 8:35,2013/2/28 12:20,225
375,64,2,10358,Newsagents,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.580077,144.730108,2013/2/28 12:20,2013/2/28 12:40,20
375,64,2,10359,Sunbury Library,"Arts and culture (cinema, library, gigs, museum, theatre etc.) ",Sunbury,3429,-37.580521,144.735184,2013/2/28 12:40,2013/2/28 12:50,10
375,64,2,10360,Sunbury Visitor Information Centre,"Retail and hospitality (bars, cafes, shops, hair dressing, etc.) ",Sunbury,3429,-37.580059,144.735855,2013/2/28 12:50,2013/2/28 17:00,250
375,64,2,10361,NULL,"Private Transport (private or rented car, motorbike)",NULL,NULL,NULL,NULL,2013/2/28 17:00,2013/2/28 17:10,10
375,64,2,10362,NULL,Home,Sunbury,3429,-37.595994,144.722876,2013/2/28 17:10,2013/2/28 23:00,350
376,42,2,10363,NULL,Home,Camberwell,3124,-37.84262,145.06956,2013/3/24 7:00,2013/3/24 11:00,240
376,42,2,10364,Relative's Home in Malvern,Other ,Malvern,3144,-37.85818174,145.0411954,2013/3/24 11:00,2013/3/24 11:30,30
376,42,2,10365,NULL,Car journey (respondent alone in the car),NULL,NULL,NULL,NULL,2013/3/24 11:30,2013/3/24 11:41,11
376,42,2,10366,NULL,Home,Camberwell,3124,-37.84262,145.06956,2013/3/24 11:41,2013/3/24 18:00,379
